product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR1730108845","sport new zealand",1.0000,FALSE,1818,,"1974 Christchurch Commonwealth Games Souvenir With Venues And Sports",,"Xth British Commonwealth Games 1974 - Christchurch

This is the official souvenir booklet from the 1974 Commonwealth Games held in Christchurch, New Zealand. A striking example of 1970s graphic design, the cover features a bold red, white & blue motif forming a stylised “74” emblem, symbolising the year of the Games. 

Inside, the booklet offers a comprehensive overview of the Games, including official messages, detailed descriptions of competition venues, & in-depth coverage of major sporting events. Contributions from renowned athletes & commentators such as Roy Williams, David Haller, Peter Snell & Dr John Cooper provide expert insights into track & field, swimming, sports psychology & performance.

The publication also includes events from 1974, media references, awards charts, & features on individual sports such as boxing, wrestling, badminton & weightlifting. The content is both informative & celebratory, capturing the excitement & pride of New Zealand as host nation.


Card covered  
96 Pages  
Published in 1974  
Condition good+++

Contents Page:
- Official Messages  
- The Games  
- Competition Venues  
- Track & Field by Roy Williams  
- Swimming by David Haller  
- Inspirations For The Games by Peter Snell  
- Sports Performance by Dr John Cooper  
- Boxing by Barry O'Brien  
- Results And Events 1974  
- Media Reference  
- Awards Chart by John Flett  
- Wrestling by 1950s Woody  
- Wrestling by Tony McLean  
- Badminton by Ian Wells  
- The Psychology Of The Times by Peter Heidenstrom  
- Weightlifting by Gabriel David",FALSE,,TRUE,15.00,15.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"9.00=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-04 20.42.56.jpg;2025-10-04 20.43.06.jpg;2025-10-04 20.43.19.jpg;2025-10-04 20.43.38.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108846","art crown lynn",1.0000,FALSE,7515,,"New Zealand Pottery Book Commercial & Collectable  Art & Industry Notes G Henry",,"New Zealand Pottery: Commercial and Collectable

This is the definitive reference book on New Zealand pottery, written by Gail Henry with photographs by Krzysztof Pfeiffer. 

Republished edition 1999 this remains the most comprehensive guide to the development of commercial & collectable ceramics in New Zealand. It is a must-have for collectors, historians, artists & anyone with an interest in Kiwi craftsmanship.

The book explores the evolution of the clay industry, from early pioneers like John MacGregor to the rise of major manufacturers such as Crown Lynn Potteries
 The book includes updated information on factories that were still operating in the late 1980s, as well as a tribute to the final years of Crown Lynn, whose machines shut down in 1989.

Published in 1999 originally 1985 
Hardcover  
270 Pages  
Condition VG Internally - Minor wear to the cover

Contents Page:
- Preface  
- Acknowledgements  

Chapter One: From Brusem To The Backblocks  
- The Early Years John MacGregor In The Black And Whites  

Chapter Two: The Sailford Of New Zealand  
- The MacGregor Family  
- The MacGregors Settle In Paradise  
- The Paradise Hotel  
- The Paradise Hotel Burns  

Chapter Three: From Gold To Clay  
- William Paterson  
- William Paterson, Limited (C.C. Seager)  
- The Clay Industry  
- The Clay Industry: John White At Kensington  

Chapter Four: Of Insulators And Initiative  
- The Clay Industry: John White At Kensington  

Chapter Five: In The Shadow Of The Hills  
- The Clay Industry: John White At Kensington",FALSE,,TRUE,72.00,72.00,90.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"9.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;1.0=Postage after paying full post on the first item;12.0=Waiheke Island Or Stewart Island Or Pleasant Point;12.0=P O Box Address - NZ POST;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-04 20.40.28.jpg;2025-10-04 20.40.46.jpg;2025-10-04 20.40.55.jpg;2025-10-04 20.40.58.jpg;2025-10-04 20.41.10.jpg;2025-10-04 20.41.22.jpg;2025-10-04 20.41.28.jpg;2025-10-04 20.41.42.jpg;2025-10-04 20.41.46.jpg;2025-10-04 20.41.50.jpg;2025-10-04 20.42.01.jpg;2025-10-04 20.42.11.jpg;2025-10-04 20.42.21.jpg;2025-10-04 20.42.30.jpg;2025-10-04 20.42.43.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108847","local history Early Pioneers",1.0000,FALSE,1817,,"I'm Ninety Five Any Objection - Christine Hunt With South Island NZ Folk History",,"FOLK HISTORY FROM THE SOUTH ISLAND

I'm Ninety Five ... Any Objection ?

17 stories of early life from the early pioneer life in New Zealand as told to Christine Hunt

When Christine Hunt set out to recapture the memories of survivors of the generation born late last(19th) century, she unearthed an intricate tapestry of facts and feeling and home-grown philosophy, shrewd perception and tomfoolery and fantasy and faith: the essence of folk history.

In this book men and women of an almost bygone era speak frankly and with humour of their lives and times - ""Yes, and all those bloomimg personal bits and pieces"" that breathe life into history, They describe what its like to be near the end of their lives and physically failing, how it felt to live in New Zealand at the turn of the century and what they think of the world today. Above all, they spoke before it was too late, offering us a rare opportunity to share their responses to living and to share their memories of a past that is all too easily forgotten.'

274 pages Cardcovered

Good+++ condition

some wear to the cover",FALSE,,TRUE,14.00,14.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"9.00=Shipping  .... Waterproofed  Bubblewrapped Package;14.00=N.Z.Post  RURAL DELIVERY Tracked;0.0=Pick up No Cost OR -  BUY NOW FREE POSTAGE;2.0=drop off Wanganui central, no rural drop off;1.0=Postage after paying full post on the first item;11.0=Waiheke Island Or Stewart Island Or Pleasant Point;11.0=P O Box Address - NZ POST;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-05-06 13.50.13.jpg;2023-05-06 13.50.58.jpg;2023-05-06 13.50.28.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108848","local history Early Pioneers",1.0000,FALSE,1817,,"Skippers & The Shotover River With New Zealand Adventure & History",,"Skippers & The Shotover River, Queenstown

This is a lively & informative guide to one of New Zealand’s most thrilling & historically rich regions — Skippers Canyon & the Shotover River near Queenstown. Written by Gerald Cunningham, a respected Otago historian & photographer, this book captures the essence of New Zealand’s No.1 adventure tourism playground while delving into its gold-mining past & rugged natural beauty.

Cunningham takes readers on a journey through the area’s adrenaline-fuelled attractions — bungy jumping, rafting & jet boating — while also uncovering tales of early settlers, miners & the communities that once thrived in this remote landscape.

The book explores the remnants of gold rush schemes, rustic cabins, & the homes of miners now repurposed by modern adventure operators. It’s a compelling blend of travelogue, history & photography, offering insights into the terrain, transport routes & the enduring legacy of those who shaped the region. Cunningham’s storytelling is enriched by his personal explorations & deep connection to Otago.

Published by Bateman in 2013, this softcover edition spans 80 pages & includes colour maps & photographs. It’s a perfect companion for tourists, history buffs & locals alike — whether you’re planning a visit or simply want to appreciate the stories behind one of New Zealand’s most iconic destinations.

Published in 2013  
Softcover  good++++
80 Pages  


Keywords  
Skippers Canyon Shotover River Queenstown Gerald Cunningham Adventure Tourism Jet Boats Rafting Bungy Gold Mining Otago History Scenic Views Bateman Softcover Collectable NZ Book",FALSE,,TRUE,16.00,16.00,18.00,FALSE,FALSE,18.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-04 20.40.02.jpg;2025-10-04 20.38.29.jpg;2025-10-04 20.38.40.jpg;2025-10-04 20.39.01.jpg;2025-10-04 20.39.13.jpg;2025-10-04 20.39.20.jpg;2025-10-04 20.39.26.jpg;2025-10-04 20.39.33.jpg;2025-10-04 20.39.43.jpg;2025-10-04 20.39.46.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108850","War New Zealand",1.0000,FALSE,5416,,"War In the Pacific People and Places Volume II 456 pages SIGNED",,"War in the Pacific People and Places Volume II 

SIGNED by Author  with dedication - Jerome Hagen

And some signatures I couldnt make out

This is a compelling continuation of the Pacific War narrative, written by retired US Marine Corps Brigadier General Jerome T Hagen. Volume II expands on the events covered in the first volume

 Each battle is contextualised with ground rules, tactical shifts & the human cost of conflict.

Additional chapters delve into Operation Dragoon, the Battle for Leyte Gulf, the role of the Flying Tigers, & the final patrols of key naval vessels. 
Hardcover  
384 Pages  
Published in 2005  
Condition VG 

Contents Page:
- The Taffy III Memorial  
- Kamikaze  
- The Flight Of 124441  
- Changing Gear Transition The Flying Tigers  
- Captains Of The Clouds  
- Ed Roosevelt's B17 Companion  
- Operation Dragoon  
- Heroes By Daylight US Navy Raid For Guadalcanal  
- The First Bombardment Of Truk August September 1942  
- The Ground Rules For Guadalcanal August September 1942  
- The Second Battle For Guadalcanal October 1942  
- The Third Battle For Guadalcanal November 1942  
- The Fourth Battle For Guadalcanal December 1942  
- The Fifth Battle For Guadalcanal January 1943  
- The Sixth Battle For Guadalcanal February 1943  
- The Seventh Battle For Guadalcanal March April 1943  
- Showdown Nelson And Snow In Negro  
- The Battle For Leyte Gulf The Centre Force  
- The Battle For Leyte Gulf The Left Flank  
- USS Shiranui Fiske DD Part 4  
- The Final Patrol  
- Two Japanese Convoys You Can Buy The Boats  
- The Road To Chester W Nimitz  
- The United States Of America Versus Tomoyuki Yamashita",FALSE,,TRUE,38.00,38.00,45.00,FALSE,FALSE,45.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"9.00=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-04 20.45.18.jpg;2025-10-04 20.45.27.jpg;2025-10-04 20.45.33.jpg;2025-10-04 20.45.48.jpg;2025-10-04 20.45.54.jpg;2025-10-04 20.45.59.jpg;2025-10-04 20.46.11.jpg;2025-10-04 20.46.13.jpg;2025-10-04 20.46.47.jpg;2025-10-04 20.48.17.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108851","War New Zealand",1.0000,FALSE,1820,,"From Jet Fighter Pilot To Airline Captain TOM Enright - New Zealand Aviation",,"Many a Close Run Thing Tom Enright

Born in Central Otago, Enright joined the RNZAF in 1951 & trained at the Royal Air Force College in Cranwell, England. He flew Vampires, Sunderlands & Orions, served in the Congo Uprising, & became a member of the famed RNZAF aerobatic team. His military career included missions across the South Pacific, anti-submarine exercises, & emergency landings that tested his skill & nerve.

The second half of the book explores his transition to commercial aviation, flying Boeing 747s into the world’s busiest airports. Airline tales include working with Singapore Airlines, crew dynamics, & reflections on Flight 370. Enright’s storytelling is vivid & personal, offering readers a rare glimpse into the cockpit during moments of triumph & tension.

Illustrated with photographs of aircraft, airfields & flight formations, including Vampires of 14 Squadron RNZAF & the Short Sunderland flying boat.

Softcover  
320 Pages  
Published in 2019  
Condition VG

Contents Page:
MILITARY DAYS  
- The Congo Uprising  
- A Lone Brigade Pilot  
- Detrop Engaged At Cranwell  
- Opening Signals Over The South  
- Cranwell's New Airfield  
- Oakleaf And Show Of Force  
- Mission Airborne Dome  
- Wisley Birdstrike And Open Skies  
- Be Vigilant Or People Die  
- It Troubled Me But I’ll Kill You  
- The Unpredictable  
- Pasand Parade  
- Troubleshooting  
- A Visit To Remember Kiwi  
- The Mighty Hunter The Orion  

AIRLINE TALES  
- A Working World  
- On The Maths Side  
- Singapore Airlines Remain Competent  
- Flying Out At Crew  
- Wings And Airies  
- Looking Back The Flight 370  


Card covered 308 pages",FALSE,,TRUE,22.00,22.00,28.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"9.00=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=Waiheke Island Or Stewart Island Or Pleasant Point;0.0=Pick up No Cost;11.0=P O Box Address - NZ POST;",FALSE,TRUE,TRUE,TRUE,,TRUE,2021-04-05 13.55.51.jpg;2021-04-05 13.56.18.jpg;2025-10-04 20.34.46.jpg;2025-10-04 20.34.55.jpg;2025-10-04 20.34.59.jpg;2025-10-04 20.35.12.jpg;2025-10-04 20.35.36.jpg;2025-10-04 20.35.52.jpg;2025-10-04 20.36.19.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108852","Rugby",1.0000,FALSE,5905,,"Featherston Rugby Football Club  Enameled Pin",,"Featherston Rugby Football Club  Enameled Pin",FALSE,,TRUE,15.00,15.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"6.00=Nationwide Courier Tracked - NON RURAL;14.00=Nationwide Courier Tracked - RURAL ONLY;2.00=Drop Off Whanganui Central - NOT RURAL.;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-05 21.02.11.jpg;2025-10-05 20.49.55.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108853",,1.0000,FALSE,5507,,"Very Nice 1936 One Penny",,"Very Nice 1936 One Penny",FALSE,,TRUE,5.00,5.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"6.00=Courier Tracked - NON RURAL   NO P O BOX;10.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;8.00=P O Box Address - NZ POST;2.00=Drop Off Whanganui Central - NOT RURAL.;8.00=Waiheke Island Or Stewart Island Or Pleasant Point;3.50=Posted with stamps NOT TRACKED No BubbleWrap;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-05 20.48.29.jpg;2025-10-05 20.48.57.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108854",,1.0000,FALSE,5507,,"Wonders Of The World Ancient Medieval Renaissance Modern Folio Society 2006 Slip",,"Wonders Of The World Ancient, Medieval, Renaissance, Modern Folio Society 2006
First edition, first print of WONDERS OF THE WORLD, published by the Folio Society in 2006. Covers seven wonders of:
the Ancient World
the Medieval World
the Renaissance World
the Modern World

It includes such wonders as: the Pyramids at Giza; the Parthenon; the Great Wall of China; Hagia Sophia; the Bayeux Tapestry; Book of Kells; Palazzo Te; El Escorial; Greenwich; Earth from Space; New York Skyline; DNA Spiral. 

308 pages, profusely illustrated with superb photographs

Hardback with slipcase. Very good++++",FALSE,,TRUE,16.00,16.00,20.00,FALSE,FALSE,20.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"10.00=Courier Tracked - NON RURAL   NO P O BOX;15.50=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;12.00=P O Box Address - NZ POST;2.00=Drop Off Whanganui Central - NOT RURAL.;12.00=Waiheke Island Or Stewart Island Or Pleasant Point;0.0=Pick up No Cost OR -  BUY NOW FREE POSTAGE;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.19.14.jpg;2025-10-08 19.19.38.jpg;2025-10-08 19.19.51.jpg;2025-10-08 19.19.59.jpg;2025-10-08 19.20.02.jpg;2025-10-08 19.20.11.jpg;2025-10-08 19.20.13.jpg;2025-10-08 19.20.18.jpg;2025-10-08 19.20.25.jpg;2025-10-08 19.20.30.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108855","local history Early Pioneers Wanganui",1.0000,FALSE,1817,,"A Farm on the Wanganui River Pipiriki - Allen Family 1940's",,"A Farm on the Wanganui River Pipiriki 

By Elizabeth Allen Published 1980

 ln April, 1944, a newly married city girl,  Elizabeth Allen, went to live on a lonely farm on  the banks of the Wanganui River above Pipiriki.  

For 50 years this beautiful river with its  picturesque river-boats had been an important  and busy waterway catering for tourists from  many parts of the world, as well as for the  hopeful farming community along its banks. But  by 1944 many of the up-river farms had been  abandoned, boats no longer ran the full length  from Taumarunui to Wanganui, and the glory of  the Wanganui River Services Ltd, with its well-  heeled tourists and its two well-appointed hotels,  was fading fast. 

This is the story of the Allen  family's life as neo-pioneers in that twilight period  on a farm which, despite their optimism and all  their efforts, Nature was determinedly reclaiming  to clothe once more in her own, inimitable  beauty.       


cardcovered 79 pages with photos

Good++++  First edition

great local history

Thanks for looking",FALSE,,TRUE,24.00,24.00,29.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL DELIVERY No Po Boxes;1.00=Postage after paying full post on the first item;2.0=Drop off Wanganui Centre City  - NO RURAL DROP OFF;0.0=Pick up No Cost;10.0=P O Box Address - NZ POST;10.0=Waiheke Island Or Stewart Island Or Pleasant Point;6.0=Posted with stamps NOT TRACKED No BubbleWrap;",FALSE,TRUE,TRUE,TRUE,,TRUE,P1020532.JPG;2021-10-25 08.05.26.jpg;P1020526.JPG;P1020525.JPG;P1020527.JPG;P1020528.JPG;2021-10-25 08.05.50.jpg;P1020529.JPG;P1020530.JPG;P1020531.JPG;P1020533.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108856",,1.0000,FALSE,0449,,"Felt Tourist Pennant Flag Te Anau NZ",,"Felt Tourist Pennant Flag Te Anau NZ

Image on both sides",FALSE,,TRUE,12.00,12.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"6.75=Courier Tracked - NON RURAL   NO P O BOX;11.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;8.50=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;8.50=P O Box Address - NZ POST;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-05 20.50.56.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 42",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108857","War New Zealand Maori",1.0000,FALSE,1820,,"New Zealand Maori Wars Northern War - Taranaki - Waikato + Maps 396 2015 edition",,"The New Zealand Maori Wars

Revealing the enormous tactical and military skill of Maori, and the inability of the ‘Victorian interpretation of racial conflict’ to acknowledge those qualities, Belich’s account of the New Zealand Wars offered a very different picture from the one previously given in historical works. 

Maori, in Belich’s view, won the Northern War and stalemated the British in the Taranaki War of 1860–61 only to be defeated by 18,000 British troops in the Waikato War of 1863–64. The secret of effective Maori resistance was an innovative military system, the modern pa, a trench-and-bunker fortification of a sophistication not achieved in Europe until 1915. 

According to the author: ‘The degree of Maori success in all four major wars is still underestimated – even to the point where, in the case of one war, the wrong side is said to have won.’

Contents include:

- Preface  
- Introduction: The New Zealand Wars In History  
- Part One: The Northern War  
   - The Rise Of Kawiti & Collaboration  
   - The Battle Of Kororareka  
   - The Okaihau & Ohaeawai Campaigns  
   - The Ruapekapeka Campaign  
- Part Two: The Taranaki War  
   - Queen’s Sovereignty & Waikato  
   - The Origins Of War  
   - The Engagement At Waireka  
   - The Battle Of Puketakauere  

And much more

Cardcovered 

Internally goood++++ 

fully indexed",FALSE,,TRUE,26.00,26.00,30.00,FALSE,FALSE,,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.5=Shipping  .... Waterproofed  Bubblewrapped Package;14.00=RURAL ONLY  NO PO BOXES;0.0=Pick up No Cost;2.0=drop off Wanganui central, no rural drop off;11.0=Waiheke Island Or Stewart Island Or Pleasant Point;11.0=P O Box Address - NZ POST;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-07 19.48.17.jpg;2025-10-07 19.48.27.jpg;2025-10-07 19.48.36.jpg;2025-10-07 19.48.40.jpg;2025-10-07 19.48.49.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108859",,1.0000,FALSE,0540,,"New Zealand Deer Cullers Documentary DVD Good Keen Men",,"Good Keen Men

This compelling New Zealand documentary captures the rugged lives of deer cullers who worked across Fiordland & South Westland during the mid-twentieth century. These men operated in some of the most remote & unforgiving terrain in the country, risking life & limb to manage deer populations that were devastating native ecosystems. The film offers a rare glimpse into what many consider the greatest job ever—living off the land, navigating alpine wilderness, & forging a legacy of resilience.


Included on this DVD are four additional segments that enrich the viewing experience:

• Marlithka – The Southern Land (Approx. 15 mins): A look at early Māori & European settlement, farming, & industry development in the south.
• Wish Me Luck (Approx. 15 mins): A tribute to New Zealanders who served in WWII, featuring personal stories & wartime footage.
• The Return Of The Taonga (Approx. 45 mins): A moving account of Māori artifacts being repatriated from overseas museums.
• Low Level Hell (Approx. 75 mins): Based on Hugh Mills’ book, this segment follows helicopter pilots in the Vietnam War.

This DVD is ideal for collectors, history enthusiasts, & anyone passionate about New Zealand’s natural heritage. It offers a rich tapestry of stories that reflect the country’s spirit, challenges, & triumphs.



Keywords: good keen men dvd new zealand deer cullers fiordland documentary south coast productions nz heritage hunting history taonga vietnam war archival footage",FALSE,"Region=4 (NZ);NZ Classification=Not Classified;Number Of Discs=1;Condition=As New",TRUE,18.00,18.00,25.00,FALSE,FALSE,25.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"8.50=Nationwide, Standard;14.00=Nationwide, Rural;1.00=Combine with another item you've paid shipping on;11.00=Nationwide, Economy;2.00=Whanganui, Standard;11.00=Nationwide, Standard;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-07 19.49.51.jpg;2025-10-07 19.49.58.jpg;2025-10-07 19.50.08.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 43",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108863","children golden book",1.0000,FALSE,6661,,"Little golden book 2 of 31 $1 Reserve",,"Little golden book 2 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.23.53.jpg;2025-10-08 19.23.59.jpg;2025-10-08 19.24.24.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108865","children golden book",1.0000,FALSE,6661,,"Little golden book 4 of 31 $1 Reserve",,"Little golden book 4 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.25.11.jpg;2025-10-08 19.25.02.jpg;2025-10-08 19.25.17.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108866","children golden book",1.0000,FALSE,6661,,"Little golden book 5 of 31 $1 Reserve",,"Little golden book 5 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.25.37.jpg;2025-10-08 19.25.29.jpg;2025-10-08 19.25.44.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR1730108869","children golden book",1.0000,FALSE,6661,,"Little golden book 6 of 31 $1 Reserve",,"Little golden book 6 of 31 $1 Reserve",FALSE,,TRUE,1.00,1.00,4.00,FALSE,FALSE,4.00,1 day,,FALSE,7 day,,TRUE,FALSE,FALSE,,,,,,"7.50=Courier Tracked - NON RURAL   NO P O BOX;14.00=RURAL ONLY  NO PO BOXES;1.00=Combine with another item you've paid shipping on;11.00=Waiheke Island Or Stewart Island Or Pleasant Point;2.00=Drop Off Whanganui Central - NOT RURAL.;11.00=P O Box Address - NZ POST;0.0=Pick up No Cost;",FALSE,TRUE,TRUE,TRUE,,TRUE,2025-10-08 19.26.03.jpg;2025-10-08 19.25.56.jpg;2025-10-08 19.26.11.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"$1 reserve",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
