product_id_for_member,sku,stock_amount,unlimited_stock,category_id,second_category_id,title,subtitle,body,is_new,attributes,is_legal_notice_read,start_price,reserve_price,buy_now_price,is_sold_in_multiple_quantities,is_shipping_price_per_quantity_sold,fpo_amount,fpo_duration,fpo_to,av_bidders_only,auction_length,auction_end_time,delivery_pickup_allowed,delivery_must_pickup,delivery_use_bookcourier_rates,delivery_bookcourier_is_box,delivery_bookcourier_bag_size,delivery_bookcourier_selected_courier,delivery_bookcourier_service_level,delivery_bookcourier_no_restricted_items,delivery_price,payment_bank_deposit,payment_credit_card,payment_cash,payment_afterpay,payment_other,send_payment_instructions,photo_id_list,display_bold,gallery,gallery_plus,feature,super_feature,donation_recipient,folder,exclude_shipping_promotion,listing_footer_enabled,height_cm,width_cm,length_cm,weight_kg,brand,manufacturer_code,barcode_gtin,update_active_listings
"PR125","local history Early Pioneers Canterbury",1.0000,FALSE,1817,,"From Tussocks to Tourists: The story of the central Canterbury high country",,"From Tussocks to Tourists: The story of the central Canterbury high country

168pp, paperback

280 x 210mm, colour throughout

Cardcovered 

VG condition

The Waimakariri, the Rakaia, the Rangitata – the catchments of these mighty rivers make up the magnificent high country of central Canterbury.

From Tussocks to Tourists explores this fascinating region and explains
the formation of high country landforms
the infamous nor’wester gales and dramatic snowfalls
the alpine herb gardens, tussock grasslands and other unique ecosystems
the arrival and effects of foreign plants and animals    
the early explorers and establishment of the first high country pastoral runs
the big sheep stations that have been the heart of the Canterbury high country for nearly 150 years
the sagas surrounding the trans-alpine road and railway
the traditional use of the area for recreation
the recent development of tourism
the contentious issues of conservation and land tenure
the way the Canterbury high country has inspired art and literature.


This book is for those who know and love the Canterbury high country, and also those who have glimpsed the area and wish to learn more about this iconic part of New Zealand.",FALSE,,TRUE,2.00,2.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;13.0=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2022-07-24 09.36.27.jpg;2022-07-24 09.36.34.jpg;2022-07-24 09.36.41.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR126","War",1.0000,FALSE,1952,,"The True Story of The Death Railway & The Bridge on the River Kwai",,"The True Story of The Death Railway & The Bridge on the River Kwai

Built between 1942-3 and constructed by Allied Prisoners-of-War and Chinese and Indian slave labor, for the Japanese Army. 

Cradcovered

 60 pages with b/w photographs


 very good condition",FALSE,,TRUE,2.00,2.00,14.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;13.0=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;2.0=Drop Off Whanganui Central - NOT RURAL.;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2021-08-23 14.29.02.jpg;2021-08-23 14.29.25.jpg;2021-08-23 14.29.41.jpg;2021-08-23 14.29.46.jpg;2021-08-23 14.29.51.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR128","rail New Zealand Transport",1.0000,FALSE,1819,,"125 Cavalcade - 125 Years of railway operation in New Zealand",,"CAVALCADE 125

by Colin Barry; John Brouwer; Colin Dash; Peter Dickenson; Bruce Shalders

Very good condition. 

A booklet produced to celebrate 125 years of railway in New Zealand. Paperwraps.

40 pages. Colour and b/w photos.",FALSE,,TRUE,5.00,5.00,18.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-01-04 12.53.53.jpg;2023-01-04 12.54.00.jpg;2023-01-04 12.54.16.jpg;2023-01-04 12.54.31.jpg;2023-01-04 12.54.19.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR129","Transport New Zealand Rail",1.0000,FALSE,1819,,"Class ""F"" Locomotive 163 Transport Rail New Zealand",,"Class ""F"" Locomotive 163 Transport Rail New Zealand

card cover 16 pages 

Published  1989

good+++",FALSE,,TRUE,5.00,5.00,16.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-04-22 14.52.36.jpg;2023-04-22 14.52.46.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR130","local history Early Pioneers wellington",1.0000,FALSE,1817,,"Tawa Enterprise and Endeavour Local History 210 pages",,"Tawa Enterprise and Endeavour Local History Early pioneers

ex library 210 pages

Hardback 

The story begins with a glimpse of the region's origins and then proceeds to show how man impacted on it. At first the valley was to the Maoris and the early Europeans a routeway.

The latter, however, soon recognized its farming potential and for almost a century the area was essentially rural in character. The coming of the railway raised hopes for closer settlement but this had to await the faster, electrified deviation and the conclusion of wars and depressions. By 1951 there were enough people in Tawa to undertake responsibility for its own development and in 1953 their ability to do so was confirmed by the grant of borough status. From then on the story is one of steady and continual progress  achieved by good planning, careful budgeting and a large measure of voluntary input. 

Happy to combine post",FALSE,,TRUE,16.00,16.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-05-21 17.00.35.jpg;2023-05-21 17.00.45.jpg;2023-05-21 17.00.52.jpg;2023-05-21 17.01.15.jpg;2023-05-21 17.01.26.jpg;2023-05-21 17.00.59.jpg;2023-05-21 17.01.07.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR132","New Zealand local history wellington",1.0000,FALSE,1817,,"Waikanae Past And Present A Local History 248 pages Vg Condition",,"The Waikanae area has a long and fascinating history stretching back to the first Maori inhabitants. 

More recently, in the 1820s, Ngati Toa and Ngati Awa migrated to Waikanae, led by Te Rauparaha. 



The opening of the Wellington-Manawatu railway in 1886 brought pakeha settlers to work in the timber and flaxmilling industries and to clear the land for farming. Since World War II Waikanae has flourished as a leisure and retirement centre, its population exploding as new residents and holidaymakers have flocked to the Kapti Coast. 

In this book Chris & Joan Maclean have created a vivid and interesting picture of Waikanae past and present. Part 1 of the book focuses on Waikanae's social history, both Maori and Pakaha, while part two is concerned with the landscape and ecology of the area and with changes in land use over the years. 

Hardback VG condition with a clear protective cover

248 pages",FALSE,,TRUE,32.00,32.00,40.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2022-12-11 08.34.37.jpg;2022-12-11 08.31.02.jpg;img20221211083130.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR133","rail New Zealand Transport",1.0000,FALSE,6087,,"New Zealand Steam locomotives Engineman's New Zealand",,"Footplate - The Victorian Engineman's New Zealand 

This is the saga of stem and steel in a new country. It begins in 1863, when New Zealand’s tiny scattered settlements lay weeks apart in terms of travel time and when, fortunately, the arts of railway making were beginning to bear good fruit. 

The young country’s irregular surface posed tricky problems for surveyors, engineers and the men who designed and drove the locomotives. But the boundless confidence and enthusiasm of the visionary premier Julius Vogel inspired the work; and by the end of Victoria’s reign New Zealand’s railways were approaching the zenith of their development. 

Gordon Troup author, A.H. & A. W. Reed Publisher

 1st ed Hardcover

1978, 239p pages with many photographs

some cover wear to D/J, shelf wear

internally in good++++ condition

thanks for looking",FALSE,,TRUE,5.00,5.00,10.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2022-07-31 10.04.18.jpg;2022-07-31 10.04.29.jpg;2022-07-31 10.04.43.jpg;2022-07-31 10.04.56.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR134","rail New Zealand Transport",1.0000,FALSE,6087,,"British Locomotives - Big Four Locomotive Classes at 1945",,"British Loco Big Four Locomotive Classes at 1945

Hardcover – 1991

by Brian Harris, Michael Reed

Vg condition Internally - slight fading to the cover

62 pages 

all pages  similar to the second photo",FALSE,,TRUE,5.00,5.00,20.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,picture 011.jpg;picture 012.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR136","rail New Zealand Transport",1.0000,FALSE,1819,,"The Story Of The Kingston Flyer F.W.G. Miller",,"The Story Of The Kingston Flyer F.W.G. Miller

card covered 54 pages

A great load of information - and blueprints 


The Story of the Kingston Flyer is one that had to be written some time, and it is just my good luck that I happen to be the one to tell it and to be assisted in the telling by such a dedicated team. I have also to acknowledge with thanks permission to quote from R. J. Meyer’s book “All Aboard” written for the New Zealand Railway and Locomotive Society, and extracts from newspaper articles and books by the late J. 0.
Watt have also been of assistance. 

The account of Grace Richards’s experiences as a child growing up by the railway town of Lumsden first appeared in “Open Country” edited by Jim Henderson.

 I am indebted to Mrs Richards for her permission to reprint this memoir which is so much a part of the history of the Kingston Flyer. Some information for this book has also been obtained from G. A. Hamilton’s “Northern Southland”. I have also quoted from my own book, “Golden Days of Lake County”. To Barry Brickell, of Coromandel, potter and steam train enthusiast, I am indebted for the time “Fascination of Steam”, and I also acknowledge with thanks material that has been made available to me by Russell Glendinning, driver of the Flyer.
Glossy pages many photos

Minor wear to cover , internally VG

thanks for looking",FALSE,,TRUE,24.00,24.00,28.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-06-04 14.22.01.jpg;2023-06-04 14.22.28.jpg;2023-06-04 14.22.48.jpg;2023-06-04 14.22.53.jpg;2023-06-04 14.23.00.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR137","rail New Zealand Transport",1.0000,FALSE,1819,,"In Full Cry A Farewell to Steam Album - No. Three",,"In Full Cry  A Farewell to Steam Album - No. Three
Lodestar press

Card covered 

Good+++ condition",FALSE,,TRUE,8.00,8.00,12.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-03-05 16.58.22.jpg;img20230305165827.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR138","rugby new zealand sport",1.0000,FALSE,1818,,"Otago Rugby The Pride Of Southern Rebels 100 Year History 224 Pgs 1881 - 1981",,"The Pride of Southern Rebels on the occasion of the Otago Rugby Football Union Centenary 1881-1981

 
Publisher: Pilgrims South Press 1981

Hardback  internally Excellent  

wear to the dustjacket 

224 pages",FALSE,,TRUE,15.00,15.00,18.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,img_20200331_101012466.jpg;img_20200331_101024969.jpg;img_20200331_101030174.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR139","local history Early Pioneers",1.0000,FALSE,1817,,"More New Zealand Disasters By Eugene Grayland",,"More New Zealand Disasters by Eugene Grayland

Hardcover  first ed 1978 

188 pages

- Floods in Otago
- Fire in the Octagon
- The train that was blown over 
- Timaru's day of heroism 
- Auckland's Grand Hotel fire 
- The runaway double-decker 
- Calliope Dock disaster 
- The summer of bushfires 
- Otira Tunnel collapse
- Upheaval on White Island 
- Main trunk rail smash
- Lake Coleridge Tunnel collapse 
- Blizzard on Mount Cook
- Wairoa and Gisborne earthquake 
- The great storm
- Derailment of an excursion train 
- The long drought
- Railway disaster at Blind River 
- Tsunami on the Gisborne coast 
- North Island floods
- Northland cyclone
- Brynderwyn bus horror 

and much more

Internally good ++++ condition with worn D/J",FALSE,,TRUE,12.00,12.00,15.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-02-26 09.39.49.jpg;2023-02-26 09.39.58.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR140","rugby new zealand sport",1.0000,FALSE,1818,,"Rugby Souvenir Ranfurly Shield History Of Otago V Southland Printed 1950 56pgs",,"Rugby Souvenir Ranfurly Shield History Of  -  Otago V Southland - Printed  1950 56 pages 

Has rusty staples and will need to be replaced 

Cardboard covers

centre pages loose",FALSE,,TRUE,35.00,35.00,,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,img20230604100421.jpg;2023-06-04 10.05.26.jpg;img20230604100429.jpg;img20230604100450.jpg;2023-06-04 10.05.11.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR141","dunedin local",1.0000,FALSE,1817,,"Scarfie Flats of Dunedin Hardback - First Edition 240 Pages",,"Scarfie Flats of Dunedin Hardback - First Edition 240 Pages

In April 2018 the stars aligned and Sarah Gallagher, of the Dunedin Flat Names Project, and Dr Ian Chapman, Senior Lecturer in Performing Arts at the University of Otago, teamed up to create Scarfie Flats of Dunedin – a highly colourful and pictorial work featuring a fine, witty, sometimes edgy, selection of Dunedin’s well known and less well known named flats.

 Featuring a selection of back stories of flats, photos and associated ephemera, as well as chapters by subject matter experts, readers will appreciate the changing scene of student culture and society in Dunedin from the 1930s to the present.

Hardback Excellent condition

Pages : 240",FALSE,,TRUE,30.00,30.00,42.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2023-01-11 15.47.40.jpg;2023-01-11 15.47.58.jpg;2023-01-11 15.48.01.jpg;2023-01-11 15.47.49.jpg;2023-01-11 15.48.42.jpg;2023-01-11 15.48.33.jpg;2023-01-11 15.48.03.jpg;2023-01-11 15.48.24.jpg;2023-01-11 15.48.20.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"Dec25",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR143","rail model",1.0000,FALSE,1218,,"Guide 2 international railways and ready-to-run models 2,500 Loco's + Stock",,"The World Guide to Model Trains: the guide to international railways and ready-to-run models

by compiled by Peter McHoy ; consultant editor : Chris Ellis


cardcovered Good++++

published 1983",FALSE,,TRUE,18.00,18.00,18.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2022-07-16 11.35.16.jpg;2022-07-16 11.35.27.jpg;2022-07-16 11.35.46.jpg;2022-07-16 11.36.01.jpg;2022-07-16 11.36.10.jpg;2022-07-16 11.35.38.jpg;2022-07-16 11.36.19.jpg;2022-07-16 11.35.54.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",FALSE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
"PR144","rail New Zealand Transport",1.0000,FALSE,1819,,"New Zealand Railway Life 1960's A Railwayman's Memoir",,"On and Off The rails

Mr Grainger describes the many sides to railway life. He was cleaner, shunt fireman, main line fireman, and first grade driver. He writes about steam engines and their temperamental ways, tells stories about the characters of the railway service, and comment, often bluntly, on the administration of New Zealand Railways.

With photos

previous owners name on inside

some wear to dustjacket, otherwise internally Vg

Illustrated hardback 

Published 1964 139 pages


thanks for looking",FALSE,,TRUE,10.00,10.00,15.00,FALSE,FALSE,,1 day,,FALSE,7 day,,FALSE,FALSE,FALSE,,,,,,"8.5=Nationwide Courier Tracked - NON RURAL No P O Box;14.5=Nationwide Courier Tracked - RURAL Only;0.0=Pick up No Cost;1.0=Postage after paying full post on the first item;2.0=Drop Off Whanganui Central - NOT RURAL;11.0=POBox Waiheke Island Stewart Island Pleasant Point;",FALSE,TRUE,TRUE,TRUE,,TRUE,2022-07-31 10.03.15.jpg;2022-07-31 10.03.30.jpg;2022-07-31 10.03.22.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,,"WEEK 1",TRUE,TRUE,0.0000,0.0000,0.0000,0.0000,,,,FALSE
